periodo	product_id	tn	tn_lag_1	tn_lag_2	tn_lag_3	tn_lag_4	tn_lag_5	tn_lag_6	tn_lag_7	tn_lag_8	tn_lag_9	tn_lag_10	tn_lag_11	tn_target
201711	20140	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.35373	87.08427	48.00159	20.27025		59.9508
201712	20140	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.35373	87.08427	48.00159	20.27025	61.80993
201801	20140	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.35373	87.08427	48.00159	110.95812
201802	20140	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.35373	87.08427	48.86154
201803	20140	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.35373	45.06138
201804	20140	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	23.48073	78.20631
201805	20140	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	69.90165	47.10069
201806	20140	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	83.80008000000001	45.03681
201807	20140	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	45.7002	48.55032
201808	20140	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	71.97372	48.96801
201809	20140	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	93.04659	37.47744
201810	20140	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	74.53719	40.96638
201811	20140	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	56.60928	66.13425
201812	20140	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	59.9508	60.37668
201901	20140	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	61.80993	24.26697
201902	20140	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	110.95812	8.23914
201903	20140	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	48.86154	66.36357
201904	20140	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	45.06138	68.84514
201905	20140	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	78.20631	69.79518
201906	20140	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	47.10069	63.78372
201907	20140	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	45.03681	83.57895
201908	20140	63.78372	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	48.55032	76.67478
201909	20140	83.57895	63.78372	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	48.96801	64.34064
201910	20140	76.67478	83.57895	63.78372	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	37.47744	58.149
201911	20140	64.34064	76.67478	83.57895	63.78372	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	40.96638	
201912	20140	58.149	64.34064	76.67478	83.57895	63.78372	69.79518	68.84514	66.36357	8.23914	24.26697	60.37668	66.13425	
201701	20142	35.61193												73.18238
201702	20142	65.38943	35.61193											46.475590000000004
201703	20142	73.18238	65.38943	35.61193										60.34351
201704	20142	46.475590000000004	73.18238	65.38943	35.61193									42.00236
201705	20142	60.34351	46.475590000000004	73.18238	65.38943	35.61193								27.453780000000002
201706	20142	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193							25.02214
201707	20142	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193						35.5787
201708	20142	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193					39.81128
201709	20142	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193				42.45874
201710	20142	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193			31.46228
201711	20142	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193		30.79835
201712	20142	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	35.61193	53.26432
201801	20142	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	65.38943	90.77671000000001
201802	20142	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	73.18238	68.19453
201803	20142	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	46.475590000000004	70.45196
201804	20142	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	60.34351	65.3479
201805	20142	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	42.00236	61.50539
201806	20142	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	27.453780000000002	67.06582
201807	20142	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	25.02214	28.82312
201808	20142	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	35.5787	75.64724
201809	20142	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	39.81128	49.57116
201810	20142	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	42.45874	49.13969
201811	20142	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	31.46228	57.87035
201812	20142	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	30.79835	68.36055
201901	20142	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	53.26432	88.03795
201902	20142	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	90.77671000000001	77.70542999999999
201903	20142	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	68.19453	97.22515
201904	20142	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.45196	73.73849
201905	20142	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	65.3479	70.26104
201906	20142	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	61.50539	49.19769
201907	20142	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	67.06582	50.5837
201908	20142	49.19769	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	28.82312	32.30049
201909	20142	50.5837	49.19769	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	75.64724	51.84511
201910	20142	32.30049	50.5837	49.19769	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	49.57116	35.89411
201911	20142	51.84511	32.30049	50.5837	49.19769	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	49.13969	
201912	20142	35.89411	51.84511	32.30049	50.5837	49.19769	70.26104	73.73849	97.22515	77.70542999999999	88.03795	68.36055	57.87035	
201805	20143	24.73702												84.01073
201806	20143	98.47207	24.73702											162.65957
201807	20143	84.01073	98.47207	24.73702										78.93584
201808	20143	162.65957	84.01073	98.47207	24.73702									97.57615
201809	20143	78.93584	162.65957	84.01073	98.47207	24.73702								113.90651
201810	20143	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702							50.41195
201811	20143	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702						117.78437
201812	20143	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702					84.43065
201901	20143	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702				118.49829
201902	20143	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702			105.4228
201903	20143	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702		117.82643
201904	20143	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	24.73702	131.09084000000001
201905	20143	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	98.47207	119.66027
201906	20143	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	84.01073	31.295740000000002
201907	20143	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	162.65957	127.90514
201908	20143	31.295740000000002	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	78.93584	126.41762
201909	20143	127.90514	31.295740000000002	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	97.57615	143.07209
201910	20143	126.41762	127.90514	31.295740000000002	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	113.90651	29.92779
201911	20143	143.07209	126.41762	127.90514	31.295740000000002	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	50.41195	
201912	20143	29.92779	143.07209	126.41762	127.90514	31.295740000000002	119.66027	131.09084000000001	117.82643	105.4228	118.49829	84.43065	117.78437	
201701	20144	57.25477												73.25877
201702	20144	60.25297	57.25477											58.10241
201703	20144	73.25877	60.25297	57.25477										58.17161
201704	20144	58.10241	73.25877	60.25297	57.25477									57.68908
201705	20144	58.17161	58.10241	73.25877	60.25297	57.25477								59.60854
201706	20144	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477							63.33395
201707	20144	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477						43.43564
201708	20144	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477					54.5083
201709	20144	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477				57.48298
201710	20144	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477			56.89416
201711	20144	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477		68.56724
201712	20144	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	57.25477	78.27579
201801	20144	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	60.25297	80.77877000000001
201802	20144	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	73.25877	59.99764
201803	20144	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	58.10241	82.25311
201804	20144	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	58.17161	55.50634
201805	20144	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	57.68908	48.518480000000004
201806	20144	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	59.60854	64.77637
201807	20144	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	63.33395	49.616440000000004
201808	20144	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	43.43564	55.74801
201809	20144	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	54.5083	46.45728
201810	20144	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	57.48298	45.64592
201811	20144	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	56.89416	27.06097
201812	20144	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	68.56724	77.01571
201901	20144	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	78.27579	78.51058
201902	20144	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	80.77877000000001	42.86989
201903	20144	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	59.99764	43.495
201904	20144	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	82.25311	37.94339
201905	20144	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	55.50634	35.09147
201906	20144	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	48.518480000000004	30.44449
201907	20144	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	64.77637	49.29875
201908	20144	30.44449	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	49.616440000000004	55.01955
201909	20144	49.29875	30.44449	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	55.74801	67.50727
201910	20144	55.01955	49.29875	30.44449	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	46.45728	41.30604
201911	20144	67.50727	55.01955	49.29875	30.44449	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	45.64592	
201912	20144	41.30604	67.50727	55.01955	49.29875	30.44449	35.09147	37.94339	43.495	42.86989	78.51058	77.01571	27.06097	
201701	20145	61.7512												48.10685
201702	20145	35.47777	61.7512											57.314429999999994
201703	20145	48.10685	35.47777	61.7512										58.74799
201704	20145	57.314429999999994	48.10685	35.47777	61.7512									63.34039
201705	20145	58.74799	57.314429999999994	48.10685	35.47777	61.7512								60.963139999999996
201706	20145	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512							51.96967
201707	20145	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512						50.73393
201708	20145	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512					96.07449
201709	20145	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512				67.48847
201710	20145	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512			62.37058
201711	20145	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512		60.9761
201712	20145	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	61.7512	30.21068
201801	20145	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	35.47777	54.82035
201802	20145	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	48.10685	53.542519999999996
201803	20145	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	57.314429999999994	63.28203
201804	20145	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	58.74799	71.93174
201805	20145	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	63.34039	48.6194
201806	20145	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	60.963139999999996	50.88637
201807	20145	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	51.96967	38.82806
201808	20145	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	50.73393	38.99662
201809	20145	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	96.07449	43.46586
201810	20145	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	67.48847	29.15342
201811	20145	43.46586	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	62.37058	46.70259
201812	20145	29.15342	43.46586	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	60.9761	35.63662
201901	20145	46.70259	29.15342	43.46586	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.21068	83.08523
201902	20145	35.63662	46.70259	29.15342	43.46586	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	54.82035	30.41179
201903	20145	83.08523	35.63662	46.70259	29.15342	43.46586	38.99662	38.82806	50.88637	48.6194	71.93174	63.28203	53.542519999999996	52.60202
